Uniprot_Id,Gene_Symbol,Description,Group_ID,Set5 Peptides,Collapsed,Parsimony,MCF10A (repeat 3),MDA-MB-175VII,BT-474,BT-483,EFM-19,EVSA-T,HCC1187,MDA-MB-415,PDX1206,Old Bridge5,New Bridge5,Uniprot_Id_prefix
Q9HAC8,UBTD1,UBTD1_HUMAN Ubiquitin domain-containing protein 1,6799,1,C,UR,59.67685043049344,46.47812279469903,23.895878665666586,36.03595677187108,38.32434522105507,11.333123936100828,33.454036257210134,14.204252572216877,20.56332055728176,52.4142,62.35101229119432,Q9HAC8
P20674,COX5A,"COX5A_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial",6800,24,C,UR,161.6518216265613,162.75821222508364,131.00832470410873,65.29430850027941,144.1687021356443,159.9038394887954,83.21529841158143,101.31232338827452,180.45172398045645,90.29083333333334,104.80165146683206,P20674
Q9BWT7,CARD10,CAR10_HUMAN Caspase recruitment domain-containing protein 10,6801,4,C,UR,85.07261393885382,26.262957887265213,36.54101596089151,31.237834802902093,42.172469181410264,89.67471852351625,25.06178892977949,48.212557595373276,26.19912273533035,100.30675,86.41581665683591,Q9BWT7
Q14207,NPAT,NPAT_HUMAN Protein NPAT,6802,21,C,UR,264.4969064593715,69.70706323498321,114.0066870529423,55.037761531217235,119.15390416425943,130.27435060046142,108.046600804406,51.155143166833255,175.4484058381659,137.99380952380952,166.45792532574694,Q14207
Q12972,PPP1R8,PP1R8_HUMAN Nuclear inhibitor of protein phosphatase 1,6803,28,C,UR,169.991467811491,133.18418369102685,178.58189467767158,111.7086430383224,162.4944913121946,150.10638796960697,154.43469770974085,128.40340719250509,172.46794798295292,168.36785714285716,175.00792717456082,Q12972
Q8TAD8,SNIP1,SNIP1_HUMAN Smad nuclear-interacting protein 1,6804,10,C,UR,102.42821774052452,29.42499584129902,52.9766080465185,53.148746220201794,82.01313873369277,48.774288382689676,116.1334170499884,36.28736357737875,50.11173354122141,80.5685,57.86945276319345,Q8TAD8
P11229,CHRM1,ACM1_HUMAN Muscarinic acetylcholine receptor M1,6805,3,C,UR,21.621901087441017,21.857550757930582,92.62971730731567,32.6962111759126,32.43559636148632,350.81569688902783,110.97674966220559,353.54264927852614,176.24768749643445,41.72,31.331316638147733,P11229
Q9NPC8,SIX2,SIX2_HUMAN Homeobox protein SIX2,6806,1,C,UR,22.474875291656335,29.73247819680308,37.17733086768507,88.51524341867399,39.07177544556332,70.70616867476322,243.4499449755807,4.913736814915599,20.31449077821105,33.7922,38.772324860968766,Q9NPC8
P56385,ATP5I,"ATP5I_HUMAN ATP synthase subunit e, mitochondrial",6807,13,C,UR,176.63661302277413,123.38875032033306,154.23197669936573,219.01484970642068,136.8684515874017,195.35798209344398,79.68665081961451,162.7468651524101,204.41989582048433,101.26307692307692,97.06225337859807,P56385
Q14457,BECN1,BECN1_HUMAN Beclin-1,6808,14,C,UR,56.989462119362464,144.93196803533178,66.29167195526598,100.13818854306116,76.44143096214563,91.39264085721793,92.58806962781692,85.54235174114217,69.55920167380349,73.94142857142857,74.20374607054217,Q14457
P30046,DDT,DOPD_HUMAN D-dopachrome decarboxylase,6809,18,C,UR,44.39588446058189,165.3292316951918,83.45203155487495,87.75684217217588,66.0993981225938,603.5304465645372,101.31007264688517,213.0219566290286,64.71908370558212,129.79166666666666,145.6744512510446,P30046
Q63HQ0,AP1AR,AP1AR_HUMAN AP-1 complex-associated regulatory protein,6810,3,C,UR,92.97989331824456,133.69322577504263,117.41036344706951,188.1024445357182,140.23780099677037,63.77831832311366,110.37998304703895,64.48205598465843,115.98676290563355,88.81,110.7778837084545,Q63HQ0
Q9BR39,JPH2,JPH2_HUMAN Junctophilin-2,6811,1,C,UR,81.84986698732735,29.977657696009246,5.092894936028132,3.804669968126163,2.7032313496573286,6.74064569428701,66.97648547945285,109.55990141667111,24.39695604767317,62.6054,109.33746438535917,Q9BR39
Q7L9L4-2,MOB1B,MOB1B_HUMAN Isoform 2 of MOB kinase activator 1B,6812,12,C,UR,90.72147109309368,124.49691459299349,219.3073929913934,121.53245894957715,210.90589948994588,135.78644599932858,269.40897154770033,137.48088533415702,81.79740661195522,190.45666666666668,196.78081731170857,Q7L9L4
Q96AB6,NTAN1,NTAN1_HUMAN Protein N-terminal asparagine amidohydrolase,6813,3,C,UR,117.1652674818782,241.77444171327704,206.3847780640019,261.65992262820043,141.807759662506,117.81998422989015,375.68995807011254,147.46602740236546,150.5842605267214,160.78433333333334,202.47463688905094,Q96AB6
Q5QP82,DCAF10,DCA10_HUMAN DDB1- and CUL4-associated factor 10,6814,5,C,UR,39.93337390337451,67.70467713591775,52.27652745782099,171.63225484466707,126.36411584645487,59.879064439014435,98.61198949855101,62.94852338682171,122.19702030358984,39.8264,50.62716602277122,Q5QP82
Q9NTN9-2,SEMA4G,SEM4G_HUMAN Isoform 2 of Semaphorin-4G,6815,2,C,UR,59.86185733647978,221.23801870322245,48.70395945577971,182.54446559264565,81.97528517310327,60.49571354504723,84.41051787696834,110.27965709965211,63.30069807762524,33.23505,39.4837490792167,Q9NTN9
Q9UK53,ING1,ING1_HUMAN Inhibitor of growth protein 1,6816,6,C,UR,108.0473610469784,143.2845697054212,184.76143607006588,67.74108013613474,222.30763550128347,89.65724546756488,260.16197970128076,91.17995856672908,203.71397152576407,160.21883333333332,124.88343743022682,Q9UK53
Q9Y5A6,ZSCAN21,ZSC21_HUMAN Zinc finger and SCAN domain-containing protein 21,6817,2,C,UR,69.7010462022074,121.7137656836413,180.22477867007242,109.3969444735735,79.35699599559983,234.13994820886825,118.99327170092691,77.02946117419219,140.7614181647935,90.29899999999999,113.0450525838589,Q9Y5A6
Q9H920,RNF121,RN121_HUMAN RING finger protein 121,6818,4,C,UR,81.95138647070586,218.37679122716926,36.97440391584268,84.92069076515345,83.475980956527,120.34292709921314,123.91105578944695,78.99142456738095,165.90920303056623,118.697,115.97817773028477,Q9H920
P18859-2,ATP5J,"ATP5J_HUMAN Isoform 2 of ATP synthase-coupling factor 6, mitochondrial",6819,13,C,UR,78.98058290803095,73.04217915465811,179.37734770593627,51.494920103791664,112.68635741580836,132.42195467260206,104.95794055726456,73.8265677436057,207.57664057097438,223.4353846153846,111.10963253753333,P18859
Q9ULG6-5,CCPG1,CCPG1_HUMAN Isoform 5 of Cell cycle progression protein 1,6820,14,C,UR,128.67963818907174,177.06737812118325,41.76953917461721,79.6295509139332,116.72698495986256,55.56816912956587,105.9712698799106,277.1735273924395,166.45924632227795,152.36785714285716,198.36580307119098,Q9ULG6
P45844-8,ABCG1,ABCG1_HUMAN Isoform 8 of ATP-binding cassette sub-family G member 1,6821,2,C,UR,30.787604368922263,353.1227976761721,117.61264429301575,128.02380008481487,125.67585083863206,42.871191160074545,21.914792538281773,63.34101673058995,131.89457659231942,43.6821,38.89343613063594,P45844
P30533,LRPAP1,AMRP_HUMAN Alpha-2-macroglobulin receptor-associated protein,6823,21,C,UR,188.06755358931449,60.45694732634913,53.66134302851054,195.47716683958788,66.72723016820224,63.82729042550801,98.87669398900898,85.47380358085826,210.0919282565452,143.40142857142857,156.9639332140651,P30533
P36507,MAP2K2,MP2K2_HUMAN Dual specificity mitogen-activated protein kinase kinase 2,6824,37,C,UR,57.452034452463224,171.804673184981,142.52612496929672,145.59757980219902,144.41211535056698,211.98986115582414,191.31593221402383,120.11961919115794,81.34847380879953,167.05864864864864,157.4405307295535,P36507
Q02750,MAP2K1,MP2K1_HUMAN Dual specificity mitogen-activated protein kinase kinase 1,6824,16,C,UR,113.79045354705381,173.65241223875367,120.18625802893993,99.33842766732069,121.54874715157311,180.7693724581674,120.01898439497141,178.5906371537911,67.99793957690791,188.42,163.22976663567388,Q02750
Q9UMX5,NENF,NENF_HUMAN Neudesin,6825,17,C,UR,210.76776329275714,311.5114580118531,92.39957497182083,225.70821520621368,146.27437235833733,86.86663691648582,77.90519308061425,140.9471706729065,357.37423556356424,94.28882352941177,129.25998044327983,Q9UMX5
Q6IPR1,LYRM5,LYRM5_HUMAN LYR motif-containing protein 5,6826,1,C,UR,131.2968339020614,190.75425829781034,163.43795347921153,493.34028448001663,110.9748674954868,169.07428168727944,92.44817406169501,194.20216308393157,47.85401998494449,105.36399999999999,75.90957382304478,Q6IPR1
O94966-5,USP19,UBP19_HUMAN Isoform 5 of Ubiquitin carboxyl-terminal hydrolase 19,6827,24,C,UR,68.85547499092618,99.2145787043152,83.14430291331463,76.61861055913477,58.611705617398094,120.16761410450093,99.41319203974219,45.3924239647841,67.39715159797842,97.91208333333333,94.23658222258817,O94966
Q9UG63,ABCF2,ABCF2_HUMAN ATP-binding cassette sub-family F member 2,6828,60,C,UR,175.48489122155735,105.69341977133749,133.07925976942488,137.55016909768943,117.95325088601889,147.48224401295744,139.90226517817837,120.84043593902783,98.60138885161605,157.25433333333334,165.48759278219617,Q9UG63
O14933,UBE2L6,UB2L6_HUMAN Ubiquitin/ISG15-conjugating enzyme E2 L6,6829,16,C,UR,16.74307405373958,24.361532791987546,11.840760304753916,348.88967921765624,55.889564401458806,9.913275890245721,555.4602801055512,101.8624163825808,35.37669332987522,59.03525,63.23982542756013,O14933
Q8NHX9,TPCN2,TPC2_HUMAN Two pore calcium channel protein 2,6829,8,C,UR,115.89635883635462,311.87547485895755,46.585477623234574,50.75766437424662,56.54083846334362,65.13730605098952,46.0792635288138,301.17497064709056,73.39036098313655,56.22225,51.43614799945183,Q8NHX9
Q9UKK9,NUDT5,NUDT5_HUMAN ADP-sugar pyrophosphatase,6830,30,C,UR,41.6890378239865,149.21934076001165,168.2867297274955,201.39805351477182,243.4511663102625,143.11897232681216,390.1594607683133,209.68412460237454,88.56551742793913,150.3093333333333,123.77247223087089,Q9UKK9
Q9UPW5-3,AGTPBP1,CBPC1_HUMAN Isoform 3 of Cytosolic carboxypeptidase 1,6831,3,C,UR,78.41739120845656,67.9408328007757,50.51322163315805,94.97867398703957,134.15822824507893,154.54102579720268,72.62020178824677,102.80996886709268,62.67032272900839,109.50999999999999,102.98899815616855,Q9UPW5
P22676,CALB2,CALB2_HUMAN Calretinin,6832,11,C,UR,32.72462463707832,389.16463786932997,32.69530782081162,671.0213711087849,38.4824850899472,27.51584235926287,91.50255972261309,35.43897616038655,39.38150632344613,254.2618181818182,254.1490468260239,P22676
Q13352-5,ITGB3BP,CENPR_HUMAN Isoform 5 of Centromere protein R,6833,2,C,UR,68.10668602671934,32.595433641135706,74.0631188748491,33.65024360554367,76.57886939737672,66.76804140142359,44.714424876414235,36.58825165240395,50.30444594245176,50.281000000000006,67.49236516730488,Q13352
Q9BT30,ALKBH7,"ALKB7_HUMAN Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial",6834,4,C,UR,85.66222157563574,69.76143937964999,45.95129983594364,37.54012289253241,32.95568534029158,129.46511038126002,45.07619456263219,37.2705095742786,43.22837992030523,68.8795,72.24265108131108,Q9BT30
P56937,HSD17B7,DHB7_HUMAN 3-keto-steroid reductase,6835,16,C,UR,164.9035777831977,197.56797321750722,127.13127515680566,96.06180920643477,100.6404902602884,80.42910058192712,59.236413648081694,141.58550602975845,425.18283047808563,67.973125,84.87930654764997,P56937
Q9BSY4,CHCHD5,CHCH5_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,6837,9,C,UR,109.3623544554729,99.42388152878111,138.60131149512534,107.67436995814747,67.63259700056598,68.57891563821354,40.181214795789664,36.99275770174362,135.86410577585636,46.28622222222222,67.08418079608484,Q9BSY4
Q9NP66,HMG20A,HM20A_HUMAN High mobility group protein 20A,6838,18,C,UR,135.8285069773535,102.87331154045268,126.49593769226526,88.50112395543279,169.96891437165405,71.13419752855131,89.88489336136163,94.6828254823091,125.46798073052314,94.98555555555555,98.29588865020435,Q9NP66
P62910,RPL32,RL32_HUMAN 60S ribosomal protein L32,6839,24,C,UR,224.44864305392488,127.21806464046733,123.5023137068036,127.71793310785733,174.34710657835151,224.3361493346608,176.96233918662583,146.9283078303482,177.97378176913992,163.97166666666666,176.3788379996945,P62910
Q8NBZ7-2,UXS1,UXS1_HUMAN Isoform 2 of UDP-glucuronic acid decarboxylase 1,6840,17,C,UR,192.78364419243883,96.01179043951693,143.75593069129084,95.99361422708326,116.506704817022,99.79787297973263,83.48195499408025,198.03555046765356,147.73495814952824,209.86176470588236,171.06160560093198,Q8NBZ7
Q96LI5,CNOT6L,CNO6L_HUMAN CCR4-NOT transcription complex subunit 6-like,6841,4,C,UR,64.70096969019754,87.55927266237335,74.82378431642336,99.36317777294406,119.72634684517706,66.12478332732768,95.42837771731757,31.57613480546355,60.80451032166818,70.91199999999999,63.36386244653514,Q96LI5
Q9ULM6,CNOT6,CNOT6_HUMAN CCR4-NOT transcription complex subunit 6,6841,9,C,UR,114.51999925745642,119.55300534901635,128.2227523394777,117.22656992702917,158.3354563853048,124.7343220849373,123.37245090081228,87.39612408694578,113.35469241481603,106.44955555555556,112.21109110048286,Q9ULM6
Q68CZ6,HAUS3,HAUS3_HUMAN HAUS augmin-like complex subunit 3,6842,5,C,UR,58.19058074358,47.954575691249886,70.02734264572696,92.49220367430378,124.29323177838764,145.34806831804988,177.70123132774037,48.548577800938396,79.700878470764,98.79580000000001,95.49999781024758,Q68CZ6
O96008,TOMM40,TOM40_HUMAN Mitochondrial import receptor subunit TOM40 homolog,6843,42,C,UR,188.64460864141947,139.39835533090798,150.05892272005764,100.9691728995987,130.47856060309584,195.06777026932207,90.29272517727784,104.73775405169232,108.32828360041496,177.84714285714284,143.878961399706,O96008
Q9H8H3,METTL7A,MET7A_HUMAN Methyltransferase-like protein 7A,6844,18,C,UR,272.59200969837275,124.02225663968825,241.71539470142287,348.1832271978314,51.825719122176736,182.31830339823856,65.3750653724669,216.32824691479678,114.57270580027907,78.28222222222222,70.36768559351246,Q9H8H3
P68402,PAFAH1B2,PA1B2_HUMAN Platelet-activating factor acetylhydrolase IB subunit beta,6845,13,C,UR,36.470920443871485,62.24267278729916,124.8773595883383,139.68720921655876,81.93121766443599,146.2475581970346,210.4080393895196,89.10180438254378,123.68127449720885,111.80230769230769,119.7904271871527,P68402
Q9BVV7,TIMM21,TIM21_HUMAN Mitochondrial import inner membrane translocase subunit Tim21,6846,16,C,UR,202.00365140347046,42.14292637649672,187.32038817219302,73.40745879554451,91.30141810680956,149.80586923689216,96.86878378919147,70.08998457266789,152.889650841764,115.7,88.56661119002396,Q9BVV7
Q86SX3,C14orf80,CN080_HUMAN Uncharacterized protein C14orf80,6847,1,C,UR,64.35031232763973,83.23987995406014,119.26717239167681,96.99844678571229,142.4826287722113,213.38295619896573,108.91054964317061,66.85110916553603,92.80423688420572,125.166,94.80027658923098,Q86SX3
P80217-2,IFI35,IN35_HUMAN Isoform 2 of Interferon-induced 35 kDa protein,6848,10,C,UR,123.34235195304493,12.139553152550958,162.92603880765222,513.9816263002056,33.4867007713492,30.99800002602497,169.26427468231665,65.8980117100865,62.42185457334497,226.95300000000003,258.2458110898255,P80217
O60613,SEP15,SEP15_HUMAN 15 kDa selenoprotein,6849,11,C,UR,192.649461994553,117.43638965856753,114.64900624786227,111.7545067734958,141.1219118208724,56.21041253454994,72.20572375212335,171.15085485374712,81.38839858381746,90.65881818181818,95.58639793648415,O60613
P30536,TSPO,TSPOA_HUMAN Translocator protein,6850,8,C,UR,217.76897007163518,89.84931062383112,136.96078235754737,83.14951902740887,123.33676972700485,134.1568755192913,92.34533781249642,114.74012903152456,146.4993953928291,96.37424999999999,92.92253560068839,P30536
P12273,PIP,PIP_HUMAN Prolactin-inducible protein,6851,6,C,UR,10.991848449041592,575.4870357052313,32.71996225792085,13.099118588273807,48.92767217338191,12.477126511752024,24.452014215627784,30.0819287186037,554.0169224247995,24.51733333333333,26.58088320736971,P12273
Q5TA45-5,CPSF3L,INT11_HUMAN Isoform 5 of Integrator complex subunit 11,6852,21,C,UR,122.92024552106801,89.00773750127624,140.1723191649407,86.33746866639554,97.77362550218726,93.11213220002541,179.74118572907005,77.43161837048717,119.65554978278747,104.38571428571429,90.95369012709645,Q5TA45
P53582,METAP1,MAP11_HUMAN Methionine aminopeptidase 1,6853,27,C,UR,163.41823913018158,69.69365395732966,144.07719702175098,159.70535817438218,155.79760273521822,121.2419296954165,118.8783222171659,78.49941442128105,170.71181757269537,219.28851851851852,163.34222540925543,P53582
P18615,NELFE,NELFE_HUMAN Negative elongation factor E,6854,39,C,UR,56.91788766403623,70.7657163286151,120.74483059423204,124.24622483622151,135.04225863891043,126.82596848966695,99.21115266756676,67.1624844822322,149.38612378448425,86.54923076923077,87.80147825856113,P18615
Q9Y679,AUP1,AUP1_HUMAN Ancient ubiquitous protein 1,6855,23,C,UR,192.52358668589713,50.52721159545307,115.94640417443131,69.4022299896849,92.41493007606759,98.18902395656133,93.49283123999408,65.06031150813334,161.6332277872996,161.83347826086955,153.76122091261684,Q9Y679
Q9UHB4-2,NDOR1,NDOR1_HUMAN Isoform 2 of NADPH-dependent diflavin oxidoreductase 1,6856,7,C,UR,33.31987184088902,106.74441762088236,119.46952423827098,106.63745721746088,70.85357272468633,108.18645850296402,151.39087137315641,73.75000693392444,48.554564363799244,87.44328571428572,69.08041833902682,Q9UHB4
Q01469,FABP5,"FABP5_HUMAN Fatty acid-binding protein, epidermal",6857,37,C,UR,57.198170350606745,698.0732394274614,31.578593580916987,31.25362268794678,15.482081595784525,11.991427728105139,238.23493428898004,43.17772307709327,21.180478437085707,67.28405405405405,74.09435203717696,Q01469
Q9NWY4,C4orf27,CD027_HUMAN UPF0609 protein C4orf27,6858,12,C,UR,45.20528967427216,87.34639657016909,158.00768192439907,112.28256872854183,74.24820300710483,296.65587984200874,211.45708760016694,153.91446788613575,187.58556756063135,122.47333333333334,137.2258379136587,Q9NWY4
O43674,NDUFB5,"NDUB5_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",6859,20,C,UR,180.4398026849325,196.5127125890719,154.57039855691937,93.0318298578057,163.86836824412214,221.20888834450503,82.44244067867254,156.88006263027845,161.44890705019654,142.3915,116.87409625782675,O43674
P36542,ATP5C1,"ATPG_HUMAN ATP synthase subunit gamma, mitochondrial",6860,50,C,UR,177.23620843072177,104.79762821550645,160.36745945892676,163.56110995254454,113.1892500479335,160.48113261642342,94.96625295633707,149.44745272078165,194.3815233789766,110.5792,98.83859739015922,P36542
Q7Z4G4,TRMT11,TRM11_HUMAN tRNA (guanine(10)-N2)-methyltransferase homolog,6861,10,C,UR,168.77703253222492,77.52779281163048,129.38717874341503,55.62306722735796,186.76317593578008,118.9246141861309,84.13821500488098,140.7107260458277,89.87784877299443,113.949,117.33287341819813,Q7Z4G4
Q9UHN1,POLG2,"DPOG2_HUMAN DNA polymerase subunit gamma-2, mitochondrial",6862,13,C,UR,119.96923595237978,69.14671835647614,149.50584587799457,127.11836108873761,238.5289543988396,65.52787685440391,74.48192882114617,41.61225472821337,229.35673791339633,92.4076923076923,90.3581834714149,Q9UHN1
P53677,AP3M2,AP3M2_HUMAN AP-3 complex subunit mu-2,6863,13,C,UR,73.54024512957275,155.1516133989274,120.58782813583993,229.0444677096666,76.17550922504039,118.73383145653428,92.08918758981832,113.62383016914112,124.97780820991912,102.97538461538463,123.7756495151871,P53677
Q9Y2T2,AP3M1,AP3M1_HUMAN AP-3 complex subunit mu-1,6863,23,C,UR,76.59617226465463,181.3644619719425,119.07407532519078,128.02427120947306,147.92098394570021,113.80798246773644,141.75476370631864,198.91210946961925,129.43144950596954,136.69173913043477,120.6404987518753,Q9Y2T2
Q7Z6K3,PTAR1,PTAR1_HUMAN Protein prenyltransferase alpha subunit repeat-containing protein 1,6864,6,C,UR,69.3891356971625,125.03770466563566,53.00652771955525,114.88908731478887,71.90958703082892,93.53776157928196,113.57371223859413,137.46360448675676,55.228934878360974,93.58866666666665,88.61791424511372,Q7Z6K3
Q9H2K0,MTIF3,"IF3M_HUMAN Translation initiation factor IF-3, mitochondrial",6865,13,C,UR,118.14173635580165,107.89685009189442,130.94005029900842,138.57785890250977,140.5304654608867,125.75607983295149,95.73812612562858,88.12690131113648,186.37691086472756,74.30853846153846,84.68824395952844,Q9H2K0
Q96C10,DHX58,DHX58_HUMAN Probable ATP-dependent RNA helicase DHX58,6866,2,C,UR,6.243066192593227,63.658831406064984,95.29912866745643,533.8486961594003,56.95438607568185,3.6358933283977204,97.0529447461189,143.32449615891883,8.588325799150377,16.4484,38.66404755045025,Q96C10
P78324-2,SIRPA,SHPS1_HUMAN Isoform 2 of Tyrosine-protein phosphatase non-receptor type substrate 1,6867,6,C,UR,522.3405791969323,195.75160656080007,31.520524645594215,14.271313142961874,21.349712624700995,9.507089743147327,25.33833147857307,9.954002987844474,19.43627189617975,219.92,217.20533390830684,P78324
Q8IWX8,CHERP,CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein,6868,43,C,UR,124.75977949177626,87.86450798935898,115.83441985624161,83.73948961180673,148.87714044176528,89.03619152603177,111.50820314643605,69.89484346143196,107.09022310640223,149.23697674418602,105.80131583361752,Q8IWX8
Q7Z403,TMC6,TMC6_HUMAN Transmembrane channel-like protein 6,6869,3,C,UR,30.569674519589043,77.40433907788767,34.34069404816828,40.607904641292706,57.28742298721315,43.41838070844918,24.353345375918853,39.26946740292127,60.27933450971752,41.19733333333334,39.05359017257909,Q7Z403
Q96B02-3,UBE2W,UBE2W_HUMAN Isoform 3 of Ubiquitin-conjugating enzyme E2 W,6870,2,C,UR,39.04170377967104,81.25770834105742,93.0775183937962,112.71025712090601,70.29193084906903,225.73990136778355,114.95738854544983,65.03722417929342,58.08493792457155,98.083,125.07357015835503,Q96B02
Q13158,FADD,FADD_HUMAN Protein FADD,6871,12,C,UR,16.721340496501835,132.4623683700615,62.16391912012996,31.778889350708663,28.429833802072135,50.06355029681669,80.31376966574632,247.57666079545314,30.99334505747715,54.740333333333325,48.28535366082404,Q13158
Q8TB36,GDAP1,GDAP1_HUMAN Ganglioside-induced differentiation-associated protein 1,6872,16,C,UR,67.56419606285517,178.6083212624492,105.92347037158764,441.15708790277574,126.30835034633712,46.91777618785526,35.92445492251525,38.54505595765526,99.20275214051168,73.339375,54.62128096440966,Q8TB36
Q9H0A8,COMMD4,COMD4_HUMAN COMM domain-containing protein 4,6873,10,C,UR,111.1233385697837,131.50414596028227,146.56067346289063,176.5133204511878,164.4671242963419,64.48845659898919,120.06571719502885,174.4275048510942,132.1312755498183,176.51,169.07880663847953,Q9H0A8
Q9UHJ9-2,PGAP2,PGAP2_HUMAN Isoform 1 of Post-GPI attachment to proteins factor 2,6875,2,C,UR,155.44043888537874,551.4330772670589,269.6334095828485,205.2766372311676,295.8509470260081,261.2890833159567,153.3712684112317,324.23936534423825,145.7409724831764,103.8635,85.45941625284625,Q9UHJ9
Q9H098-2,FAM107B,F107B_HUMAN Isoform 2 of Protein FAM107B,6876,7,C,UR,72.76424070641416,218.56055928228523,171.94794913853943,129.15537421028793,45.4315215700029,149.51658318300318,315.77194699203227,288.1826974844695,74.01632757884957,113.14571428571428,232.66907220672294,Q9H098
O75556,SCGB2A1,SG2A1_HUMAN Mammaglobin-B,6877,2,C,UR,9.920435015245296,10.8323451491483,17.079660263174254,11.740514282840913,13.033701447904807,15.836479607959195,22.200826181520018,127.59909279991513,460.8967581820432,8.8113,18.459560414403093,O75556
O43310-2,CTIF,CTIF_HUMAN Isoform 2 of CBP80/20-dependent translation initiation factor,6879,4,C,UR,35.45897780705273,27.97364648391905,100.73909181071105,149.9523936671271,89.91692159114714,81.40921421325719,159.9456579945719,44.60748760981286,71.49418042829777,32.79125,88.47441320763421,O43310
P23297,S100A1,S10A1_HUMAN Protein S100-A1,6880,1,C,UR,24.811809992328584,544.0959319560459,28.568317704757117,278.55763653181054,82.09594974023706,25.88198908949413,88.0295637271907,54.87739455464683,984.0719708190135,83.5812,115.21059879422933,P23297
P46781,RPS9,RS9_HUMAN 40S ribosomal protein S9,6881,43,C,UR,239.92046590530384,135.3414410999223,120.02728881661304,127.17069890854835,187.58765145522221,221.17289733224635,179.4429720853839,137.7983901788612,173.4693723202699,162.16744186046512,175.88756331378866,P46781
Q9UI12,ATP6V1H,VATH_HUMAN V-type proton ATPase subunit H,6883,38,C,UR,86.18686982608493,150.68843379166856,152.83621894191197,126.44316333144509,98.49083051304038,156.93720799545582,136.60988912290995,252.19184796866418,119.4966381706571,114.21184210526316,121.6946079192616,Q9UI12
P60602,ROMO1,ROMO1_HUMAN Reactive oxygen species modulator 1,6884,1,C,UR,277.7752367083549,267.7774843718419,244.75584755867328,259.5170478116411,113.6296909405833,110.53155656742675,87.54990212165256,154.60754730953775,129.54928442176788,216.476,110.44384017403615,P60602
Q6UW56-3,ATRAID,ARAID_HUMAN Isoform 3 of All-trans retinoic acid-induced differentiation factor,6885,1,C,UR,57.316280486325134,39.123793799129224,46.9103694880873,44.98263972879193,36.90681563844391,55.78008520488807,42.15539455904142,33.794190290610864,57.70986870150143,55.4677,53.315610016999,Q6UW56
Q8N543,OGFOD1,OGFD1_HUMAN 2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1,6886,15,C,UR,71.08503233537068,97.09517761045296,188.89551979630883,146.2375793063487,93.51622350957564,174.92892030138938,191.71432640476158,102.86432803755558,160.09857237252058,169.25,180.27270709950255,Q8N543
O43924,PDE6D,"PDE6D_HUMAN Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta",6887,3,C,UR,107.88877399650917,110.63156912104982,176.1983792598533,122.38291034015157,86.16674667876947,182.93524094836957,184.30099473379215,102.71433699313016,108.71878991620926,147.42466666666667,108.43695644713824,O43924
Q9UPQ7,PDZRN3,PZRN3_HUMAN E3 ubiquitin-protein ligase PDZRN3,6888,2,C,UR,4.971500280110527,466.15208278201936,248.79550042317226,106.57863393870852,204.34833673724506,248.0260353885171,181.62871365834195,88.71466952110606,45.98252022765327,162.4855,121.49137121590533,Q9UPQ7
O14613,CDC42EP2,BORG1_HUMAN Cdc42 effector protein 2,6889,4,C,UR,47.59674504079628,7.092349804757898,66.18211795551342,20.79200962735689,28.362262321037726,22.021317377036123,35.22882274021676,27.14561074991094,45.719389886566994,58.68575,50.371076906885456,O14613
Q99674-5,CGREF1,CGRE1_HUMAN Isoform 5 of Cell growth regulator with EF hand domain protein 1,6890,12,C,UR,33.497524266345806,20.20618907220447,50.95969737421057,82.93542856151909,16.3480699071329,72.25765955620632,40.35321077125885,10.171372559609084,185.0303694395756,47.14566666666667,56.57628795988294,Q99674
P25815,S100P,S100P_HUMAN Protein S100-P,6891,8,C,UR,6.729829957352458,896.2467474750283,22.255738848308095,1.764522455636794,15.686647437583337,74.37081766095521,7.133665572481314,98.18310586328633,100.20058618321794,46.140249999999995,46.560964551968326,P25815
A0JLT2,MED19,MED19_HUMAN Mediator of RNA polymerase II transcription subunit 19,6892,6,C,UR,70.97025198620882,54.92587171820865,97.79674212649459,54.46353093564544,94.21105115435496,66.93128966702649,89.65021226691505,45.45634632264325,80.73374067169458,36.50983333333334,72.3523871687954,A0JLT2
P29034,S100A2,S10A2_HUMAN Protein S100-A2,6893,7,C,UR,850.3652070986968,9.389807058590119,3.1223670936608166,28.038158034977556,6.8469711764238435,12.166282035020188,23.670472945742084,10.264348791557799,20.637472141407752,560.6728571428572,671.1521395400921,P29034
Q99683,MAP3K5,M3K5_HUMAN Mitogen-activated protein kinase kinase kinase 5,6894,3,C,UR,70.58312299791139,312.73665905008073,42.98791029305792,53.52195975322375,41.21708116983867,221.2195385881325,67.65271391409861,211.4226114058825,90.69646554253332,85.085,75.36894124506372,Q99683
